Log file open, 01/20/23 11:40:28
[2023.01.20-11.40.30:448][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.20-11.40.30:448][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.20-11.40.30:448][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.20-11.40.30:448][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.20-11.40.30:448][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.20-11.40.30:456][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.20-11.40.30:456][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.20-11.40.30:459][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file D:/New folder (2)/Unreal Projects/ZombieGame/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.20-11.40.30:459][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.20-11.40.30:459][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file D:/New folder (2)/Unreal Projects/ZombieGame/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.20-11.40.30:459][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.20-11.40.30:489][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.20-11.40.30:490][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.20-11.40.30:490][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.20-11.40.30:502][  0]LogDerivedDataCache: Speed tests for C:/Users/diogo/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.20-11.40.30:502][  0]LogDerivedDataCache: Display: Performance to C:/Users/diogo/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=243.95MBs, RandomWriteSpeed=115.86MBs. Assigned SpeedClass 'Local'
[2023.01.20-11.40.30:503][  0]LogDerivedDataCache: Using Local data cache path C:/Users/diogo/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.20-11.40.30:503][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.20-11.40.30:503][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.20-11.40.30:504][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.20-11.40.30:504][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.20-11.40.30:504][  0]LogShaderCompilers: Guid format shader working directory is 1 characters bigger than the processId version (D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/Shaders/WorkingDirectory/19508/).
[2023.01.20-11.40.30:504][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/diogo/AppData/Local/Temp/UnrealShaderWorkingDir/DFBA1C7D4D6EFA1833B9269B58182CFB/'.
[2023.01.20-11.40.30:504][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.20-11.40.30:504][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.01.20-11.40.31:375][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.20-11.40.31:784][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.20-11.40.31:784][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.20-11.40.32:017][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.20-11.40.32:258][  0]LogSlate: Using FreeType 2.10.0
[2023.01.20-11.40.32:258][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.20-11.40.32:311][  0]LogAssetRegistry: FAssetRegistry took 0.0185 seconds to start up
[2023.01.20-11.40.32:321][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.20-11.40.32:555][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.20-11.40.33:095][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE3200][0000048EF5459000 52] GlobalDefaults, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE5C00][0000048EF5760000 52] Windows, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE5E00][0000048EEBBB7800 52] WindowsEditor, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE5200][0000048EF43B2800 52] WindowsServer, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE5600][0000048EFDFF0000 52] WindowsClient, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE3A00][0000048EFDFF5000 52] IOS, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE3600][0000048EFDFF7800 52] iPadAir2, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE6800][0000048EFDFFC800 52] IPadPro, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE6A00][0000048EFDFFA000 52] iPadAir3, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE4E00][0000048EF7EAC800 52] iPadAir4, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE6400][0000048EFDFB0000 52] iPadAir5, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE3C00][0000048EFDFB5000 52] iPadMini4, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE5A00][0000048EFDFB7800 52] iPadMini5, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE3800][0000048EFDFBA000 52] iPadMini6, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE8400][0000048EFE150000 52] iPhone6S, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE8600][0000048EFE152800 52] iPhone7, 
[2023.01.20-11.40.33:095][  0]LogDeviceProfileManager: 	[0000048EFDBE8800][0000048EFE155000 52] iPodTouch7, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE6000][0000048EFE15A000 52] iPhone6SPlus, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7400][0000048EFE15C800 52] iPhone7Plus, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE8000][0000048EFDFF2800 52] iPhoneSE, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4C00][0000048EFDFBC800 52] iPhone8, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE6600][0000048EFE157800 52] iPhone8Plus, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE8200][0000048EFDF70000 52] iPhoneX, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE5000][0000048EFDF75000 52] iPhoneXS, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4600][0000048EFDF77800 52] iPhoneXSMax, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7200][0000048EFDF7A000 52] iPhoneXR, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE8A00][0000048EFDF7C800 52] iPhone11, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4000][0000048EFDFB2800 52] iPhone11Pro, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE8C00][0000048EFDF80000 52] iPhone11ProMax, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7000][0000048EFDF85000 52] iPhoneSE2, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4A00][0000048EFDF87800 52] iPhone12Mini, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4800][0000048EFDF8A000 52] iPhone12, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE8E00][0000048EFDF8C800 52] iPhone12Pro, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE6E00][0000048EFDF72800 52] iPhone12ProMax, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE6C00][0000048EFDFC0000 52] iPhone13Mini, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7800][0000048EFDFC5000 52] iPhone13, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9000][0000048EFDFC7800 52] iPhone13Pro, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE6200][0000048EFDFCA000 52] iPhone13ProMax, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE5800][0000048EFDFCC800 52] iPhoneSE3, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7E00][0000048EFDF82800 52] iPhone14, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9800][0000048EFDFD0000 52] iPhone14Plus, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7A00][0000048EFDFD5000 52] iPhone14Pro, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9A00][0000048EFDFD7800 52] iPhone14ProMax, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9E00][0000048EFDFDA000 52] iPadPro105, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEA000][0000048EFDFDC800 52] iPadPro129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9200][0000048EFDFC2800 52] iPadPro97, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9400][0000048EFE140000 52] iPadPro2_129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7600][0000048EFE145000 52] iPad5, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEA800][0000048EFE147800 52] iPad6, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE7C00][0000048EFE14A000 52] iPad7, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEAA00][0000048EFE14C800 52] iPad8, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEAE00][0000048EFDFD2800 52] iPad9, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEB000][0000048EFE180000 52] iPad10, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEA200][0000048EFE185000 52] iPadPro11, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEA400][0000048EFE187800 52] iPadPro2_11, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE5400][0000048EFE18A000 52] iPadPro3_11, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEB800][0000048EFE18C800 52] iPadPro4_11, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE4200][0000048EFE142800 52] iPadPro3_129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEBA00][0000048EFE190000 52] iPadPro4_129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEBE00][0000048EFE195000 52] iPadPro5_129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEC000][0000048EFE197800 52] iPadPro6_129, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEB200][0000048EFE19A000 52] AppleTV, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEB400][0000048EFE19C800 52] AppleTV4K, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9600][0000048EFE182800 52] AppleTV2_4K, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEC800][0000048EFE1A0000 52] TVOS, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEDC00][0000048EFE1A7800 52] Mac, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEDE00][0000048EFE1A5000 52] MacEditor, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBED200][0000048EFE1AA000 52] MacClient, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBED600][0000048EFE1AC800 52] MacServer, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEE200][0000048EFE1D0000 52] Linux, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEE400][0000048EFE1D2800 52] LinuxEditor, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEC200][0000048EFE1D7800 52] LinuxArm64Editor, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBECE00][0000048EFE1DA000 52] LinuxArm64, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEBC00][0000048EFE1DC800 52] LinuxClient, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEE000][0000048EFE192800 52] LinuxArm64Client, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBECC00][0000048EFE1D5000 52] LinuxServer, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBED000][0000048EFE1B0000 52] LinuxArm64Server, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBED400][0000048EFE1B5000 52] Android, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEE600][0000048EFE1B7800 52] Android_Preview_OpenGL, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEC400][0000048EFE1BA000 52] Android_Preview_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBE9C00][0000048EFE1BC800 52] Android_Low, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEEE00][0000048EFE1A2800 52] Android_Mid, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEAC00][0000048EFE1C0000 52] Android_High, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEA600][0000048EFE1C5000 52] Android_Default, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEF000][0000048EFE1C7800 52] Android_Adreno4xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEB600][0000048EFE1CA000 52] Android_Adreno5xx_Low, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEC600][0000048EFE1CC800 52] Android_Adreno5xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEE800][0000048EFE1B2800 52] Android_Adreno6xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEF800][0000048EFE130000 52] Android_Adreno6xx_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBED800][0000048EFE135000 52] Android_Adreno7xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEFA00][0000048EFE137800 52] Android_Adreno7xx_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFDBEFE00][0000048EFE13A000 52] Android_Mali_T6xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFD60F200][0000048EFE13C800 52] Android_Mali_T7xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EF66ED200][0000048EFE1C2800 52] Android_Mali_T8xx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220000][0000048EFE160000 52] Android_Mali_G71, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221200][0000048EFE165000 52] Android_Mali_G72, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221000][0000048EFE167800 52] Android_Mali_G72_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221A00][0000048EFE16A000 52] Android_Mali_G76, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220800][0000048EFE16C800 52] Android_Mali_G76_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221400][0000048EFE132800 52] Android_Mali_G77, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220A00][0000048EFE1E0000 52] Android_Mali_G77_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220E00][0000048EFE1E5000 52] Android_Mali_G78, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222000][0000048EFE1E7800 52] Android_Mali_G78_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220200][0000048EFE1EA000 52] Android_Mali_G710, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220400][0000048EFE1EC800 52] Android_Mali_G710_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221E00][0000048EFE162800 52] Android_Xclipse_920, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222800][0000048EFE1F0000 52] Android_Xclipse_920_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221C00][0000048EFE1F5000 52] Android_Vulkan_SM5, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222A00][0000048EFE1F7800 52] Android_PowerVR_G6xxx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222E00][0000048EFE1FA000 52] Android_PowerVR_GT7xxx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE223000][0000048EFE1FC800 52] Android_PowerVR_GE8xxx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222C00][0000048EFE1E2800 52] Android_PowerVR_GM9xxx, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE223A00][0000048EFE200000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE220C00][0000048EFE205000 52] Android_TegraK1, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE221600][0000048EFE207800 52] Android_Unknown_Vulkan, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE222400][0000048EFE20A000 52] Oculus_Quest, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE224000][0000048EFE20C800 52] Oculus_Quest2, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: 	[0000048EFE223400][0000048EFE1F2800 52] HoloLens, 
[2023.01.20-11.40.33:096][  0]LogDeviceProfileManager: Active device profile: [0000048EFDBE5E00][0000048EEBBB7800 52] WindowsEditor
[2023.01.20-11.40.33:096][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.20-11.40.33:096][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.20-11.40.33:109][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-11.40.33:110][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.20-11.40.33:116][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-11.40.33:119][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.20-11.40.33:119][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-11.40.33:119][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-11.40.33:119][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-11.40.33:119][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-11.40.33:123][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/New folder (2)/Unreal Projects/ZombieGame/ZombieGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/TurnkeyReport_1.log" -log="D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/TurnkeyLog_1.log" -project="D:/New folder (2)/Unreal Projects/ZombieGame/ZombieGame.uproject"  -Device=Win64@DYK'
[2023.01.20-11.40.33:123][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/New folder (2)/Unreal Projects/ZombieGame/ZombieGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/TurnkeyReport_1.log" -log="D:/New folder (2)/Unreal Projects/ZombieGame/Intermediate/TurnkeyLog_1.log" -project="D:/New folder (2)/Unreal Projects/ZombieGame/ZombieGame.uproject"  -Device=Win64@DYK" -nocompile -nocompileuat ]
[2023.01.20-11.40.33:188][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
